Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Boar Leather,Crafting,5282,299,149,295,295,998.263440860215,97.87833429124328
Bronze Rivets,Crafting,5091,60,17,93,129,122.44186046511628,11.313868041535418
Bronze Ingot,Crafting,5056,1,1,100,749,86.76210526315789,124.9784977822301
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,609.1666666666666,15.786720217948394
Hippogryph Leather,Crafting,5288,900,150,1000,1000,589.3564356435644,26.574252686015292
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,36.57240562993332
Linen Yarn,Crafting,5336,157,46,990,399,189.83035714285714,147.3417393527074
Cotton Yarn,Crafting,5334,100,20,90,20,105.92611683848797,153.12978612528175
Beeswax,Crafting,5515,700,14,250,20,35.333333333333336,27.62644396510532
Mahogany Lumber,Crafting,5374,200,95,500,500,372.12831858407077,237.84998896862447
Rosewood Lumber,Crafting,5376,68,44,850,895,299.98069241011984,395.1879343977878
Saurian Leather,Crafting,7608,2500,200,1000,1890,1865.2333333333333,7.8932166692956915
Silk Thread,Crafting,5338,790,281,500,375,376.3853658536585,53.936861081866184
Vanya Silk,Crafting,5330,1990,900,700,1000,1384.6216216216217,19.469847440095986
Yew Lumber,Crafting,5368,299,30,490,200,180.74318181818182,115.76640608134751
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.4203636496197873
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,2240.3898305084745,15.523154440434535
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1675.7513661202186,96.29596615576493
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1230,214.42907012392888
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.3155127775940219
Gold Ingot,Crafting,5069,4,1,304,30,41.67107438016529,159.17669118558888
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,744.3826530612245,103.13574064974743
Larimar,Crafting,12541,,450,1500,1500,2441.342560553633,76.03612947821625
Basilisk Whetstone,Crafting,5262,999,499,200,291,602.7486338797814,96.29467718050611
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.4202951961693033
Titanium Ingot,Crafting,12525,,1500,1149,400,1929.3556581986143,113.92188411181569
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1315.024193548387,97.87262237692013
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,773.0505050505051,78.13988697893868
Adamantite Nugget,Crafting,12526,820,499,800,1499,869.8023255813954,90.50525749718243
Adamantite Rivets,Crafting,12530,6,6,506,250,573.9527559055118,33.41318897226753
Birch Lumber,Crafting,12583,600,150,600,600,3133.207920792079,26.572634283843755
Cassia Block,Crafting,13758,4000,2096,2000,4650,,
Astral Oil,Crafting,12606,3000,1001,900,969,1054.3333333333333,1.5785653066612186
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.6309362599181547
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.26309304043959936
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,3842.75,2.104734868579854
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2090.3485714285716,46.04097262527249
Platinum Ingot,Crafting,9360,4,2,98,90,60.44656172328086,317.5504619856371
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5427.576923076923,6.840327447132838
Aurum Regis Ingot,Crafting,12523,249,99,500,480,778.6363636363636,17.36386935501663
Dragon Leather,Crafting,12565,1000,200,1200,152,583.1666666666666,15.785301426054028
Gagana Leather,Crafting,19993,795,98,969,990,686.36,26.30877782234436
High Mythrite Ingot,Crafting,14146,6489,2499,4008,8,3873.722222222222,18.942277617582626
Mythrite Rivets,Crafting,12528,2700,1840,2999,500,2085.4666666666667,3.946299134453439
Tempered Glass,Crafting,16908,,8495,10000,15420,,
Wing Glue,Crafting,5507,2180,2000,2190,2100,2994.8372093023254,11.312673606878253
Beech Lumber,Crafting,19925,375,9,399,949,1098.5852713178294,67.87588835700065
Eikon Iron Ingot,Crafting,14149,750,647,2099,2099,1735.3725490196077,13.417294127063702
Koppranickel Nugget,Crafting,19938,579,150,320,795,874.81640625,67.34940636843602
Molybdenum Ingot,Crafting,19947,600,600,900,850,1015.4984227129338,83.3973216740025
Triphane,Crafting,19962,200,200,585,900,592.4406779661017,15.52186478582571
Hallowed Chestnut Lumber,Crafting,12582,,495,1000,2500,1411.546511627907,22.625040954938154
Wolfram Square,Crafting,8029,995,200,1200,189,656.5,3.1569754778895813
Hallowed Water,Crafting,12605,70,70,80,209,401.36708860759495,20.783375948149978
Clear Glass Lens,Crafting,5512,100,54,200,77,152.34301270417424,144.9571531952015
Cobalt Nails,Crafting,7020,250,20,90,800,,
Cobalt Rings,Crafting,5084,37,37,155,730,469.8888888888889,4.735421556467977
Dhalmel Leather,Crafting,12564,5000,2999,4123,3000,2780.4772727272725,57.87724767614549
High Allagan Chimera Leather,Crafting,12233,1495,493,2000,1000,713.7272727272727,2.8938558389350275
Amphiptere Leather,Crafting,12566,275,50,323,500,328.9264705882353,17.889251412418336
