Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Rose Gold Nugget,Crafting,5068,500,500,1200,2200,1584.7558139534883,111.7649674861744
Linseed Oil,Crafting,5485,499,150,499,2000,592.5306718597858,266.93575238988683
Darksteel Ingot,Crafting,5060,6000,3995,5000,3999,3813.5412087912086,283.82980869523215
Natron,Crafting,5522,500,100,649,1400,785.8114406779661,122.68074835269023
Darksteel Rivets,Crafting,5095,1897,1897,1899,1996,1977.7627118644068,15.335060139404005
Farreach Canvas,Crafting,12231,779,499,299,499,435.3333333333333,1.5594938368137161
Garlond Steel,Crafting,12913,6582,4000,7990,7990,4452.1875,8.317281773277148
Mythrite Ingot,Crafting,12519,3100,1000,2999,1989,2278.1639344262294,79.27391901825665
Mythrite Nugget,Crafting,12518,1450,900,2300,2000,1497.5261282660333,218.84753136692433
Oak Lumber,Crafting,5373,399,331,399,390,597.9973498233215,294.22193510693876
Steel Nails,Crafting,7019,249,90,249,249,255.83636363636364,28.59040688582284
Steel Plate,Crafting,5073,1101,301,1000,1200,658.8205128205128,40.54630764504845
Darksteel Plate,Crafting,5075,2999,2500,8999,2000,6280.714285714285,5.458144941254081
Uraeus Leather,Crafting,5287,10000,9999,14998,12000,11560.57627118644,30.669511209569695
Void Glue,Crafting,5506,7399,2500,3102,10003,5064.125,20.7928417852092
Wolfram Ingot,Crafting,7607,5000,2500,4998,4998,4658.642857142857,32.74865448354105
Wyvern Leather,Crafting,12563,3998,1390,4000,4000,1834.9022222222222,116.95922821402495
Boar Leather,Crafting,5282,299,149,295,295,841.9894551845342,147.88812362495779
Bronze Rivets,Crafting,5091,60,17,93,129,108.144578313253,21.57238538279774
Bronze Ingot,Crafting,5056,1,1,100,749,73.45753715498938,244.8330382460589
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,574.8484848484849,17.15387003886243
Hippogryph Leather,Crafting,5288,900,150,1000,1000,668.2785714285715,36.38691803645356
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,36.1269309474319
Linen Yarn,Crafting,5336,157,46,990,399,191.0344827586207,195.96866406592156
Cotton Yarn,Crafting,5334,100,20,90,20,126.67829880043621,238.33271673292913
Beeswax,Crafting,5515,700,14,250,20,49.531531531531535,28.84937153342625
Mahogany Lumber,Crafting,5374,200,95,500,500,478.0646448523544,325.65931909571395
Rosewood Lumber,Crafting,5376,68,44,850,895,306.4680337756333,430.919357890415
Saurian Leather,Crafting,7608,2500,200,1000,1890,1927.6451612903227,8.056978725709953
Silk Thread,Crafting,5338,790,281,500,375,520.1896551724138,75.37157181978836
Vanya Silk,Crafting,5330,1990,900,700,1000,1347.3809523809523,38.205506201307095
Yew Lumber,Crafting,5368,299,30,490,200,154.7417910447761,174.1335588933551
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.378703516090291
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,4388.374045801526,34.04683793994215
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1676.640326975477,95.38292032471404
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1229.1202749140894,226.89131007115725
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.2994892011461339
Gold Ingot,Crafting,5069,4,1,304,30,39.29937106918239,206.6183381401577
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,773.1830708661417,132.02753504260934
Larimar,Crafting,12541,,450,1500,1500,2422.853242320819,76.14957620826608
Basilisk Whetstone,Crafting,5262,999,499,200,291,612.2325581395348,100.57959764209998
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.3786355220253177
Titanium Ingot,Crafting,12525,,1500,1149,400,1918.7465753424658,113.8337837452614
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1273.3325991189427,117.99183129728331
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,890.019801980198,104.99668722394902
Adamantite Nugget,Crafting,12526,820,499,800,1499,851.832,97.45958615469287
Adamantite Rivets,Crafting,12530,6,6,506,250,562.8307692307692,33.7859157198484
Birch Lumber,Crafting,12583,600,150,600,600,2359.5,35.86496978785075
Cassia Block,Crafting,13758,4000,2096,2000,4650,4650,2.07912412639655
Astral Oil,Crafting,12606,3000,1001,900,969,1723.5116279069769,11.1752672966292
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.5988936640091653
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.25988878783517333
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,4938.136363636364,5.717528782210627
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2104.219895287958,49.63843340405676
Platinum Ingot,Crafting,9360,4,2,98,90,59.38505280259951,319.918797511243
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5175.413793103448,7.536641102012447
Aurum Regis Ingot,Crafting,12523,249,99,500,480,584.3333333333334,24.169176678111093
Dragon Leather,Crafting,12565,1000,200,1200,152,758.4148936170212,24.429006896035254
Gagana Leather,Crafting,19993,795,98,969,990,689.0071942446043,36.12366511767211
High Mythrite Ingot,Crafting,14146,6489,2499,4008,8,4307.168421052632,24.68878374319691
Mythrite Rivets,Crafting,12528,2700,1840,2999,500,2251.8823529411766,4.417983349186552
Tempered Glass,Crafting,16908,,8495,10000,15420,15420,2.598808127791012
Wing Glue,Crafting,5507,2180,2000,2190,2100,2934.185185185185,14.033532975371443
Beech Lumber,Crafting,19925,375,9,399,949,1097.8192307692307,67.56871722731994
Eikon Iron Ingot,Crafting,14149,750,647,2099,2099,1637,18.971175440714873
Koppranickel Nugget,Crafting,19938,579,150,320,795,929.0071174377224,73.02587272469957
Molybdenum Ingot,Crafting,19947,600,600,900,850,949.9128440366973,113.30678596912132
Triphane,Crafting,19962,200,200,585,900,552.068493150685,18.971049751029184
Hallowed Chestnut Lumber,Crafting,12582,,495,1000,2500,1422.2358490566037,27.546944384647624
Wolfram Square,Crafting,8029,995,200,1200,189,656.5,3.1185152646459757
Hallowed Water,Crafting,12605,70,70,80,209,480.3762376237624,26.24744733647378
Clear Glass Lens,Crafting,5512,100,54,200,77,130.43353293413173,216.99575138716395
Cobalt Nails,Crafting,7020,250,20,90,800,,
Cobalt Rings,Crafting,5084,37,37,155,730,469.8888888888889,4.677732261420415
Dhalmel Leather,Crafting,12564,5000,2999,4123,3000,2697.1113636363634,114.34431890678833
High Allagan Chimera Leather,Crafting,12233,1495,493,2000,1000,713.7272727272727,2.858601600332954
Amphiptere Leather,Crafting,12566,275,50,323,500,342.4823529411765,22.08914675455047
