Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Farreach Canvas,Crafting,12231,779,499,299,499,435.3333333333333,1.5856373449488166
Garlond Steel,Crafting,12913,6582,4000,7990,7990,4452.1875,8.456713649305193
Mythrite Ingot,Crafting,12519,3100,1000,2999,1989,2278.1639344262294,80.602872241607
Mythrite Nugget,Crafting,12518,1450,900,2300,2000,1497.5261282660333,222.51628459534908
Oak Lumber,Crafting,5373,399,331,399,390,597.9973498233215,299.15426295138343
Steel Nails,Crafting,7019,249,90,249,249,255.83636363636364,29.06969626793798
Steel Plate,Crafting,5073,1101,301,1000,1200,658.8205128205128,41.22602133079546
Darksteel Plate,Crafting,5075,2999,2500,8999,2000,6280.714285714285,5.549644431710375
Uraeus Leather,Crafting,5287,10000,9999,14998,12000,11560.57627118644,31.183647010939065
Void Glue,Crafting,5506,7399,2500,3102,10003,5064.125,21.14139456244227
Wolfram Ingot,Crafting,7607,5000,2500,4998,4998,4658.642857142857,33.297624508263866
Wyvern Leather,Crafting,12563,3998,1390,4000,4000,1834.9022222222222,118.91982429311787
Boar Leather,Crafting,5282,299,149,295,295,841.9894551845342,150.36718374042252
Bronze Rivets,Crafting,5091,60,17,93,129,108.144578313253,21.934005131292547
Bronze Ingot,Crafting,5056,1,1,100,749,73.45753715498938,248.9371920832929
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,574.8484848484849,17.44142049916839
Hippogryph Leather,Crafting,5288,900,150,1000,1000,668.2785714285715,36.99686987361752
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,36.73250094830056
Linen Yarn,Crafting,5336,157,46,990,399,191.0344827586207,199.25354869545998
Cotton Yarn,Crafting,5334,100,20,90,20,126.67829880043621,242.3277159103125
Beeswax,Crafting,5515,700,14,250,20,49.531531531531535,29.332951904515806
Mahogany Lumber,Crafting,5374,200,95,500,500,478.0646448523544,331.1180544372924
Rosewood Lumber,Crafting,5376,68,44,850,895,306.4680337756333,438.14248165808425
Saurian Leather,Crafting,7608,2500,200,1000,1890,1927.6451612903227,8.192029901472736
Silk Thread,Crafting,5338,790,281,500,375,520.1896551724138,76.63494945250811
Vanya Silk,Crafting,5330,1990,900,700,1000,1347.3809523809523,38.84590605644472
Yew Lumber,Crafting,5368,299,30,490,200,154.7417910447761,177.05236939627275
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.4353368627750096
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,4388.374045801526,34.617549660109844
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1676.640326975477,96.98177775168722
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1229.1202749140894,230.6943917963674
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.3212707475138195
Gold Ingot,Crafting,5069,4,1,304,30,39.29937106918239,210.08157326634532
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,773.1830708661417,134.24041802599402
Larimar,Crafting,12541,,450,1500,1500,2422.853242320819,77.4258937757146
Basilisk Whetstone,Crafting,5262,999,499,200,291,612.2325581395348,102.26536621696827
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.4352631848380044
Titanium Ingot,Crafting,12525,,1500,1149,400,1918.7465753424658,115.74160779982523
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1273.3325991189427,119.96934891444569
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,890.019801980198,106.7563142778294
Adamantite Nugget,Crafting,12526,820,499,800,1499,851.832,99.0928896737149
Adamantite Rivets,Crafting,12530,6,6,506,250,562.8307692307692,34.35212647736869
Birch Lumber,Crafting,12583,600,150,600,600,2359.5,36.4660218903387
Cassia Block,Crafting,13758,4000,2096,2000,4650,4650,2.1139676743534035
Astral Oil,Crafting,12606,3000,1001,900,969,1723.5116279069769,11.362543311455022
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.6424460944782817
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.2642440092473335
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,4938.136363636364,5.813338393255535
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2104.219895287958,50.47023344603121
Platinum Ingot,Crafting,9360,4,2,98,90,59.38505280259951,325.28125959374006
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5175.413793103448,7.662968842183372
Aurum Regis Ingot,Crafting,12523,249,99,500,480,584.3333333333334,24.57429367585637
Dragon Leather,Crafting,12565,1000,200,1200,152,758.4148936170212,24.838462355396224
Gagana Leather,Crafting,19993,795,98,969,990,689.0071942446043,36.72913326862901
High Mythrite Ingot,Crafting,14146,6489,2499,4008,8,4307.168421052632,25.102590093268223
Mythrite Rivets,Crafting,12528,2700,1840,2999,500,2251.8823529411766,4.492032529434962
Tempered Glass,Crafting,16908,,8495,10000,15420,15420,2.642366239200981
Wing Glue,Crafting,5507,2180,2000,2190,2100,2934.185185185185,14.268735216000929
Beech Lumber,Crafting,19925,375,9,399,949,1097.8192307692307,68.70116385348564
Eikon Iron Ingot,Crafting,14149,750,647,2099,2099,1637,19.289129867930615
Koppranickel Nugget,Crafting,19938,579,150,320,795,929.0071174377224,74.24977049425873
Molybdenum Ingot,Crafting,19947,600,600,900,850,949.9128440366973,115.20579509670203
Triphane,Crafting,19962,200,200,585,900,552.068493150685,19.289000992135882
Hallowed Chestnut Lumber,Crafting,12582,,495,1000,2500,1422.2358490566037,28.00860155394106
Wolfram Square,Crafting,8029,995,200,1200,189,656.5,3.170778135718402
Hallowed Water,Crafting,12605,70,70,80,209,480.3762376237624,26.68730419953569
Clear Glass Lens,Crafting,5512,100,54,200,77,130.43353293413173,220.632179108099
