Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Beeswax,Crafting,5515,700,14,250,20,35.333333333333336,27.042870548665046
Mahogany Lumber,Crafting,5374,200,95,500,500,372.12831858407077,232.82572974560213
Rosewood Lumber,Crafting,5376,68,44,850,895,299.98069241011984,386.84012848750876
Saurian Leather,Crafting,7608,2500,200,1000,1890,1865.2333333333333,7.726481643879092
Silk Thread,Crafting,5338,790,281,500,375,376.3853658536585,52.79750887944972
Vanya Silk,Crafting,5330,1990,900,700,1000,1384.6216216216217,19.05857082963955
Yew Lumber,Crafting,5368,299,30,490,200,180.74318181818182,113.32098764926681
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.34811292334972
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,2240.3898305084745,15.195248251626747
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1675.7513661202186,94.26184247657012
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1230,209.8995549491479
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.2877245314140993
Gold Ingot,Crafting,5069,4,1,304,30,41.67107438016529,155.8143299293396
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,744.3826530612245,100.95716184955889
Larimar,Crafting,12541,,450,1500,1500,2441.342560553633,74.42999078968019
Basilisk Whetstone,Crafting,5262,999,499,200,291,602.7486338797814,94.2606098690032
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.348047154395142
Titanium Ingot,Crafting,12525,,1500,1149,400,1929.3556581986143,111.51548437498506
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1315.024193548387,95.80524179207296
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,773.0505050505051,76.48933300381883
Adamantite Nugget,Crafting,12526,820,499,800,1499,869.8023255813954,88.59349730469943
Adamantite Rivets,Crafting,12530,6,6,506,250,573.9527559055118,32.707412186108726
Birch Lumber,Crafting,12583,600,150,600,600,3133.207920792079,26.011349640481622
Cassia Block,Crafting,13758,4000,2096,2000,4650,,
Astral Oil,Crafting,12606,3000,1001,900,969,1054.3333333333333,1.5452219749259704
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.575364185084944
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.257535839642331
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,3842.75,2.060277564940633
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2090.3485714285716,45.06847428676454
Platinum Ingot,Crafting,9360,4,2,98,90,60.44656172328086,310.84301210282007
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5427.576923076923,6.695842165284118
Aurum Regis Ingot,Crafting,12523,249,99,500,480,778.6363636363636,16.997101276663976
Dragon Leather,Crafting,12565,1000,200,1200,152,583.1666666666666,15.451876263188147
Gagana Leather,Crafting,19993,795,98,969,990,686.36,25.75307027854102
High Mythrite Ingot,Crafting,14146,6489,2499,4008,8,3873.722222222222,18.542169610554478
Mythrite Rivets,Crafting,12528,2700,1840,2999,500,2085.4666666666667,3.862943550567105
Tempered Glass,Crafting,16908,,8495,10000,15420,,
Wing Glue,Crafting,5507,2180,2000,2190,2100,2994.8372093023254,11.073723561931187
Beech Lumber,Crafting,19925,375,9,399,949,1098.5852713178294,66.4421941631423
Eikon Iron Ingot,Crafting,14149,750,647,2099,2099,1735.3725490196077,13.133893089004296
Koppranickel Nugget,Crafting,19938,579,150,320,795,874.81640625,65.92685068656333
Molybdenum Ingot,Crafting,19947,600,600,900,850,1015.4984227129338,81.63580590504435
Triphane,Crafting,19962,200,200,585,900,592.4406779661017,15.194013277069875
Hallowed Chestnut Lumber,Crafting,12582,,495,1000,2500,1411.546511627907,22.147157656793272
Wolfram Square,Crafting,8029,995,200,1200,189,656.5,3.0902944042733655
Hallowed Water,Crafting,12605,70,70,80,209,401.36708860759495,20.344393976733883
Clear Glass Lens,Crafting,5512,100,54,200,77,152.34301270417424,141.89540079812642
Cobalt Nails,Crafting,7020,250,20,90,800,,
Cobalt Rings,Crafting,5084,37,37,155,730,469.8888888888889,4.635401106085837
Dhalmel Leather,Crafting,12564,5000,2999,4123,3000,2780.4772727272725,56.65477677063488
High Allagan Chimera Leather,Crafting,12233,1495,493,2000,1000,713.7272727272727,2.8327325706544957
Amphiptere Leather,Crafting,12566,275,50,323,500,328.9264705882353,17.511399749350034
