Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Hippogryph Leather,Crafting,5288,900,175,1000,1000,668.2785714285715,42.78742942977932
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,42.4816944804725
Linen Yarn,Crafting,5336,157,46,990,399,191.0344827586207,230.43965410620822
Cotton Yarn,Crafting,5334,100,20,90,20,117.52646239554318,219.43666240078554
Beeswax,Crafting,5515,700,14,250,20,49.531531531531535,33.92396266987102
Mahogany Lumber,Crafting,5374,201,95,500,500,478.0646448523544,382.942467265355
Rosewood Lumber,Crafting,5376,60,44,140,895,305.81159420289856,506.1061790821627
Saurian Leather,Crafting,7608,2500,200,1000,1890,1927.6451612903227,9.474185102636685
Silk Thread,Crafting,5338,790,281,500,1001,521.2456140350877,87.1011500396105
Vanya Silk,Crafting,5330,1990,900,700,1000,1347.3809523809523,44.92574127113809
Yew Lumber,Crafting,5368,299,30,490,200,156.62305295950156,196.20578731633188
