Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Varnish,Crafting,7017,1000,1000,999,1150,1260.2070063694268,243.18912097592178
Steel Rivets,Crafting,5093,998,249,998,998,768.3654159869494,158.25319375395804
Steel Ingot,Crafting,5058,800,100,799,100,561.9369261477046,646.6939344933713
Cobalt Joint Plate,Crafting,7023,1340,200,1285,1150,1259.25,7.228499361575428
Steel Joint Plate,Crafting,7022,1199,450,799,1200,1339.9363636363637,28.39761431836078
Ancient Lumber,Crafting,7606,9500,3999,9000,3998,4225.797468354431,142.76224307222463
Silver Ingot,Crafting,5064,588,449,599,599,980.3305084745763,213.23934755755994
Treated Spruce Lumber,Crafting,5379,6000,1984,7000,6499,5039.6,1.290792315967364
Darksteel Nugget,Crafting,5061,2888,1600,1800,2500,2206.557965594615,345.1571280992824
Cobalt Rivets,Crafting,5094,2000,499,802,500,1305.0210970464136,61.183284943536805
Mythril Ingot,Crafting,5065,388,200,393,398,506.2157935887412,330.1825025118212
Rose Gold Nugget,Crafting,5068,500,500,1200,2200,1089.955835962145,81.83551554220108
Linseed Oil,Crafting,5485,499,150,499,2000,619.7424892703863,180.45078637109208
Darksteel Ingot,Crafting,5060,6000,3995,5000,3999,3752.8426035502957,218.14102881876093
Natron,Crafting,5522,500,100,649,1400,779.345971563981,108.9411953567135
Darksteel Rivets,Crafting,5095,1897,1897,1899,1996,1977.7627118644068,15.231080826859685
Farreach Canvas,Crafting,12231,779,499,299,499,435.3333333333333,1.5489201014982015
Garlond Steel,Crafting,12913,6582,4000,7990,7990,8659,0.7744582513597087
Mythrite Ingot,Crafting,12519,3100,1000,2999,1989,2392.9847328244273,67.6358751358715
Mythrite Nugget,Crafting,12518,1450,900,2300,2000,1505.6303448275862,187.15990658667585
Oak Lumber,Crafting,5373,399,331,399,390,549.7515683814304,205.7463657273975
Steel Nails,Crafting,7019,249,90,249,249,255.83636363636364,28.396550283319
Steel Plate,Crafting,5073,1101,301,1000,1200,940.0980392156863,13.16564398267613
Darksteel Plate,Crafting,5075,2999,2500,8999,2000,2500,0.2581493306809634
Uraeus Leather,Crafting,5287,10000,9999,14998,12000,11799.854545454546,28.396363544653703
Void Glue,Crafting,5506,7399,2500,3102,10003,5295.274509803921,13.165558215987843
Wolfram Ingot,Crafting,7607,5000,2500,4998,4998,4753.887323943662,18.32848111678976
Wyvern Leather,Crafting,12563,3998,1390,4000,4000,1852.148148148148,62.72973450857538
Boar Leather,Crafting,5282,299,149,295,295,998.263440860215,96.03049737826471
Bronze Rivets,Crafting,5091,60,17,93,129,122.44186046511628,11.100275695493755
Bronze Ingot,Crafting,5056,1,1,100,749,86.76210526315789,122.61896185507862
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,609.1666666666666,15.48867638669268
Hippogryph Leather,Crafting,5288,900,150,1000,1000,589.3564356435644,26.072546527119716
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,35.88191532799892
Linen Yarn,Crafting,5336,157,46,990,399,189.83035714285714,144.5599119756567
Cotton Yarn,Crafting,5334,100,20,90,20,105.92611683848797,150.23872538676784
Beeswax,Crafting,5515,700,14,250,20,35.333333333333336,27.104865628182868
Mahogany Lumber,Crafting,5374,200,95,500,500,372.12831858407077,233.35948516844772
Rosewood Lumber,Crafting,5376,68,44,850,895,299.98069241011984,387.7269629902061
Saurian Leather,Crafting,7608,2500,200,1000,1890,1865.2333333333333,7.744197000954311
Silk Thread,Crafting,5338,790,281,500,375,376.3853658536585,52.91856477575767
Vanya Silk,Crafting,5330,1990,900,700,1000,1384.6216216216217,19.102269650738336
Yew Lumber,Crafting,5368,299,30,490,200,180.74318181818182,113.58072494580423
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.355786870617099
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,2240.3898305084745,15.230076248419692
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1675.7513661202186,94.47788948762086
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1230,210.38063792682252
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.2906759025231274
Gold Ingot,Crafting,5069,4,1,304,30,41.67107438016529,156.1714441023324
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,744.3826530612245,101.18855167463514
Larimar,Crafting,12541,,450,1500,1500,2441.342560553633,74.60052466366946
Basilisk Whetstone,Crafting,5262,999,499,200,291,602.7486338797814,94.47658268245401
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.3557181035968444
Titanium Ingot,Crafting,12525,,1500,1149,400,1929.3556581986143,111.77098213961725
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1315.024193548387,96.02467455613021
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,773.0505050505051,76.66452534374783
Adamantite Nugget,Crafting,12526,820,499,800,1499,869.8023255813954,88.79642725368873
Adamantite Rivets,Crafting,12530,6,6,506,250,573.9527559055118,32.782330125769505
Birch Lumber,Crafting,12583,600,150,600,600,3133.207920792079,26.070930288861263
Cassia Block,Crafting,13758,4000,2096,2000,4650,,
Astral Oil,Crafting,12606,3000,1001,900,969,1054.3333333333333,1.5487601248493805
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.5812608655071467
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.2581253274777991
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,3842.75,2.064993673208764
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2090.3485714285716,45.17160747516034
Platinum Ingot,Crafting,9360,4,2,98,90,60.44656172328086,311.5543090830965
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5427.576923076923,6.711165335813267
