Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Mythrite Ingot,Crafting,12519,3100,1000,2999,1989,2278.1639344262294,95.01763833768061
Mythrite Nugget,Crafting,12518,1450,975,1199,2000,1479.0796089385474,223.05717575548746
Oak Lumber,Crafting,5373,399,331,399,350,616.6248794599807,323.05821030452813
Steel Nails,Crafting,7019,249,90,249,249,255.83636363636364,34.26837676836429
Steel Plate,Crafting,5073,1101,301,1000,1200,658.8205128205128,48.59866031676532
Darksteel Plate,Crafting,5075,2999,2500,8999,2000,6280.714285714285,6.542110250906858
Uraeus Leather,Crafting,5287,10000,9999,14998,12000,11560.57627118644,36.76033164595831
Void Glue,Crafting,5506,7399,3002,3102,10003,5064.125,24.922193152581524
Wolfram Ingot,Crafting,7607,5000,2500,5000,5000,4655.928,38.94082456059255
Wyvern Leather,Crafting,12563,3998,1390,4000,1500,1824.8456375838925,139.2520153390561
