Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Bronze Rivets,Crafting,5091,60,17,93,129,122.44186046511628,11.058233695006207
Bronze Ingot,Crafting,5056,1,1,100,749,86.76210526315789,122.15462951973844
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,609.1666666666666,15.430022839415416
Hippogryph Leather,Crafting,5288,900,150,1000,1000,589.3564356435644,25.973810701352914
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,35.746051331203205
Linen Yarn,Crafting,5336,157,46,990,399,189.83035714285714,144.01254082953153
Cotton Yarn,Crafting,5334,100,20,90,20,105.92611683848797,149.6698441479204
Beeswax,Crafting,5515,700,14,250,20,35.333333333333336,27.00223150919062
Mahogany Lumber,Crafting,5374,200,95,500,500,372.12831858407077,232.47584541623405
Rosewood Lumber,Crafting,5376,68,44,850,895,299.98069241011984,386.2588137347148
Saurian Leather,Crafting,7608,2500,200,1000,1890,1865.2333333333333,7.714873138480076
Silk Thread,Crafting,5338,790,281,500,375,376.3853658536585,52.71814554332011
Vanya Silk,Crafting,5330,1990,900,700,1000,1384.6216216216217,19.029923232642123
Yew Lumber,Crafting,5368,299,30,490,200,180.74318181818182,113.15064842528291
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.343080031949775
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,2240.3898305084745,15.172407004856577
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1675.7513661202186,94.12015018562957
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1230,209.5840174484513
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.2857886638322185
Gold Ingot,Crafting,5069,4,1,304,30,41.67107438016529,155.58008840168725
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,744.3826530612245,100.80539182398495
Larimar,Crafting,12541,,450,1500,1500,2441.342560553633,74.31810045021666
Basilisk Whetstone,Crafting,5262,999,499,200,291,602.7486338797814,94.11891770838844
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.3430144025100157
Titanium Ingot,Crafting,12525,,1500,1149,400,1929.3556581986143,111.34785412804555
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1315.024193548387,95.66122934004395
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,773.0505050505051,76.37435766213193
Adamantite Nugget,Crafting,12526,820,499,800,1499,869.8023255813954,88.46034759722025
Adamantite Rivets,Crafting,12530,6,6,506,250,573.9527559055118,32.65825616420715
Birch Lumber,Crafting,12583,600,150,600,600,3133.207920792079,25.972258722656825
Cassia Block,Crafting,13758,4000,2096,2000,4650,,
Astral Oil,Crafting,12606,3000,1001,900,969,1054.3333333333333,1.542899818865963
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.5714941626947243
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.25714884577747704
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,3842.75,2.0571814533567836
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2090.3485714285716,45.000748542250356
Platinum Ingot,Crafting,9360,4,2,98,90,60.44656172328086,310.37589438376256
