Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Void Glue,Crafting,5506,7399,2500,3102,10003,5064.125,21.933284492119967
Wolfram Ingot,Crafting,7607,5000,2500,4998,4998,4658.642857142857,34.544842092612505
Wyvern Leather,Crafting,12563,3998,1390,4000,4000,1834.9022222222222,123.37415389313327
Boar Leather,Crafting,5282,299,149,295,295,841.9894551845342,155.99940952963098
Bronze Rivets,Crafting,5091,60,17,93,129,108.144578313253,22.755574080017603
Bronze Ingot,Crafting,5056,1,1,100,749,73.45753715498938,258.261468723138
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,574.8484848484849,18.094710625371658
Hippogryph Leather,Crafting,5288,900,150,1000,1000,668.2785714285715,38.38262622424927
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,38.108375272198664
Linen Yarn,Crafting,5336,157,46,990,399,191.0344827586207,206.71690459064087
Cotton Yarn,Crafting,5334,100,20,90,20,126.67829880043621,251.40446047814652
Beeswax,Crafting,5515,700,14,250,20,49.531531531531535,30.431658532969333
Mahogany Lumber,Crafting,5374,200,95,500,500,478.0646448523544,343.52054220292194
Rosewood Lumber,Crafting,5376,68,44,850,895,306.4680337756333,454.5536814679222
Saurian Leather,Crafting,7608,2500,200,1000,1890,1927.6451612903227,8.498873119758967
Silk Thread,Crafting,5338,790,281,500,375,520.1896551724138,79.50538583111721
Vanya Silk,Crafting,5330,1990,900,700,1000,1347.3809523809523,40.300904411429194
Yew Lumber,Crafting,5368,299,30,490,200,154.7417910447761,183.68396748086823
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.564008869005194
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,4388.374045801526,35.91416141887338
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1676.640326975477,100.61425554652621
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1229.1202749140894,239.33525371171015
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.3707598874416722
Gold Ingot,Crafting,5069,4,1,304,30,39.29937106918239,217.95031984260393
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,773.1830708661417,139.26857105384354
Larimar,Crafting,12541,,450,1500,1500,2422.853242320819,80.32597283419243
Basilisk Whetstone,Crafting,5262,999,499,200,291,612.2325581395348,106.09583981693925
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.563934893634707
Titanium Ingot,Crafting,12525,,1500,1149,400,1918.7465753424658,120.07691649636035
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1273.3325991189427,124.46299553475932
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,890.019801980198,110.75511127087464
Adamantite Nugget,Crafting,12526,820,499,800,1499,851.832,102.8046331109337
Adamantite Rivets,Crafting,12530,6,6,506,250,562.8307692307692,35.6388545889724
Birch Lumber,Crafting,12583,600,150,600,600,2359.5,37.83192750223336
Cassia Block,Crafting,13758,4000,2096,2000,4650,4650,2.193150227408794
Astral Oil,Crafting,12606,3000,1001,900,969,1723.5116279069769,11.788155310084326
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.741425291524145
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.27414190127983523
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,4938.136363636364,6.031088725956743
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2104.219895287958,52.360697461362534
Platinum Ingot,Crafting,9360,4,2,98,90,59.38505280259951,337.4652883685841
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5175.413793103448,7.949998960477288
